ID,Title,Year,Authors,DBLP key,DOI,I1,I2,I3,I4,E1,E2,E3,Included,Final decision (arbiter),Main violation criterion (arbiter)
172,Gathering few fat mobile robots in the plane.,2009,Jurek Czyzowicz & Leszek Gasieniec & Andrzej Pelc,journals/tcs/CzyzowiczGP09,https://doi.org/10.1016/j.tcs.2008.10.005,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
164,Gathering in the plane of location-aware robots in the presence of spies.,2020,Jurek Czyzowicz & Ryan Killick & Evangelos Kranakis & Danny Krizanc & Oscar Morales Ponce,journals/tcs/CzyzowiczKKKP20,https://doi.org/10.1016/j.tcs.2020.06.034,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
152,Gathering of robots on anonymous grids and trees without multiplicity detection.,2016,Gianlorenzo D'Angelo & Gabriele Di Stefano & Ralf Klasing & Alfredo Navarra,journals/tcs/DAngeloSKN16,https://doi.org/10.1016/j.tcs.2014.06.045,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
160,Gathering of robots in a ring with mobile faults.,2019,Shantanu Das 0001 & Riccardo Focardi & Flaminia L. Luccio & Euripides Markou & Marco Squarcina,journals/tcs/DasFLMS19,https://doi.org/10.1016/j.tcs.2018.05.002,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
163,Non-uniform circle formation algorithm for oblivious mobile robots with convergence toward uniformity.,2008,Xavier Défago & Samia Souissi,journals/tcs/DefagoS08,https://doi.org/10.1016/j.tcs.2008.01.050,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
166,Optimal probabilistic ring exploration by semi-synchronous oblivious robots.,2013,Stéphane Devismes & Franck Petit & Sébastien Tixeuil,journals/tcs/DevismesPT13,https://doi.org/10.1016/j.tcs.2013.05.031,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
170,Distributed algorithms for partitioning a swarm of autonomous mobile robots.,2009,Asaf Efrima & David Peleg,journals/tcs/EfrimaP09,https://doi.org/10.1016/j.tcs.2008.04.042,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
167,"A ""thermodynamic"" approach to multi-robot cooperative localization.",2012,Yotam Elor & Alfred M. Bruckstein,journals/tcs/ElorB12,https://doi.org/10.1016/j.tcs.2012.06.038,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
179,Two-robot source seeking with point measurements.,2012,Yotam Elor & Alfred M. Bruckstein,journals/tcs/ElorB12a,https://doi.org/10.1016/j.tcs.2012.06.036,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
180,Robot Cloud gradient climbing with point measurements.,2014,Yotam Elor & Alfred M. Bruckstein,journals/tcs/ElorB14,https://doi.org/10.1016/j.tcs.2014.06.025,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
154,Remembering without memory: Tree exploration by asynchronous oblivious robots.,2010,Paola Flocchini & David Ilcinkas & Andrzej Pelc & Nicola Santoro,journals/tcs/FlocchiniIPS10,https://doi.org/10.1016/j.tcs.2010.01.007,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
141,Arbitrary pattern formation by asynchronous; anonymous; oblivious robots.,2008,Paola Flocchini & Giuseppe Prencipe & Nicola Santoro & Peter Widmayer,journals/tcs/FlocchiniPSW08,https://doi.org/10.1016/j.tcs.2008.07.026,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
159,"The pros and cons of flocking in the long-range ""migration"" of mobile robot swarms.",2010,Fatih Gökçe & Erol Sahin,journals/tcs/GokceS10,https://doi.org/10.1016/j.tcs.2010.03.006,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
139,Molecular computers for molecular robots as hybrid systems.,2016,Masami Hagiya & Nathanaël Aubert-Kato & Shaoyu Wang & Satoshi Kobayashi,journals/tcs/HagiyaAWK16,https://doi.org/10.1016/j.tcs.2015.11.002,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
168,Gathering fat mobile robots with slim omnidirectional cameras.,2014,Anthony Honorat & Maria Potop-Butucaru & Sébastien Tixeuil,journals/tcs/HonoratPT14,https://doi.org/10.1016/j.tcs.2014.08.004,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
155,On time complexity for connectivity-preserving scattering of mobile robots.,2018,Taisuke Izumi & Daichi Kaino & Maria Gradinariu Potop-Butucaru & Sébastien Tixeuil,journals/tcs/IzumiKPT18,https://doi.org/10.1016/j.tcs.2018.04.047,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
176,Taking advantage of symmetries: Gathering of many asynchronous oblivious robots on a ring.,2010,Ralf Klasing & Adrian Kosowski & Alfredo Navarra,journals/tcs/KlasingKN10,https://doi.org/10.1016/j.tcs.2010.05.020,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
150,Gathering asynchronous oblivious mobile robots in a ring.,2008,Ralf Klasing & Euripides Markou & Andrzej Pelc,journals/tcs/KlasingMP08,https://doi.org/10.1016/j.tcs.2007.09.032,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
153,A local strategy for cleaning expanding cellular domains by simple robots.,2015,Rolf Klein & David Kriesel & Elmar Langetepe,journals/tcs/KleinKL15,https://doi.org/10.1016/j.tcs.2015.08.036,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
175,Fast two-robot disk evacuation with wireless communication.,2020,Ioannis Lamprou & Russell Martin & Sven Schewe,journals/tcs/LamprouMS20,https://doi.org/10.1016/j.tcs.2020.09.019,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
146,Team assembling problem for asynchronous heterogeneous mobile robots.,2018,Zhiqiang Liu & Yukiko Yamauchi & Shuji Kijima & Masafumi Yamashita,journals/tcs/LiuYKY18,https://doi.org/10.1016/j.tcs.2018.01.009,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
140,On the self-stabilization of mobile oblivious robots in uniform rings.,2015,Fukuhito Ooshita & Sébastien Tixeuil,journals/tcs/OoshitaT15,https://doi.org/10.1016/j.tcs.2014.12.008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
177,Impossibility of gathering by a set of autonomous mobile robots.,2007,Giuseppe Prencipe,journals/tcs/Prencipe07,https://doi.org/10.1016/j.tcs.2007.04.023,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
162,Autonomous programmable DNA nanorobotic devices using DNAzymes.,2009,John H. Reif & Sudheer Sahu,journals/tcs/ReifS09,https://doi.org/10.1016/j.tcs.2008.12.003,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
161,A quadratic algorithm for the 2-cyclic robotic scheduling problem.,2009,Pablo Sáez,journals/tcs/Saez09,https://doi.org/10.1016/j.tcs.2008.11.016,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
148,Of robot ants and elephants: A computational comparison.,2011,Asaf Shiloni & Noa Agmon & Gal A. Kaminka,journals/tcs/ShiloniAK11,https://doi.org/10.1016/j.tcs.2011.06.026,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
174,Oracle-based flocking of mobile robots in crash-recovery model.,2011,Samia Souissi & Taisuke Izumi & Koichi Wada,journals/tcs/SouissiIW11,https://doi.org/10.1016/j.tcs.2010.11.011,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
158,The optimal tolerance of uniform observation error for mobile robot convergence.,2012,Kenta Yamamoto & Taisuke Izumi & Yoshiaki Katayama & Nobuhiro Inuzuka & Koichi Wada,journals/tcs/YamamotoIKIW12,https://doi.org/10.1016/j.tcs.2012.04.038,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
165,Characterizing geometric patterns formable by oblivious anonymous mobile robots.,2010,Masafumi Yamashita & Ichiro Suzuki,journals/tcs/YamashitaS10,https://doi.org/10.1016/j.tcs.2010.01.037,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
134,PROST: Privacy-Preserving and Truthful Online Double Auction for Spectrum Allocation.,2019,Qian Wang 0002 & Jing Huang & Yanjiao Chen & Cong Wang 0001 & Fu Xiao 0001 & Xiangyang Luo,journals/tifs/WangHCWXL19,https://doi.org/10.1109/TIFS.2018.2850330,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
138,Toward Robotic Robbery on the Touch Screen.,2016,Abdul Serwadda & Vir V. Phoha & Zibo Wang & Rajesh Kumar & Diksha Shukla,journals/tissec/SerwaddaPWKS16,https://doi.org/10.1145/2898353,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
221,Controlling a Robotic Fish Via a Natural User Interface for Informal Science Education.,2015,Paul Phamduy & Mauro DeBellis & Maurizio Porfiri,journals/tmm/PhamduyDP15,https://doi.org/10.1109/TMM.2015.2480226,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
222,Sound-Event Classification Using Robust Texture Features for Robot Hearing.,2017,Jianfeng Ren & Xudong Jiang & Junsong Yuan & Nadia Magnenat-Thalmann,journals/tmm/RenJYM17,https://doi.org/10.1109/TMM.2016.2618218,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
220,Integrating Image and Textual Information in Human-Robot Interactions for Children With Autism Spectrum Disorder.,2019,Xue Yang 0006 & Mei-Ling Shyu & Han-Qi Yu & Shi-Ming Sun & Nian-Sheng Yin & Wei Chen,journals/tmm/YangSYSYC19,https://doi.org/10.1109/TMM.2018.2865828,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
188,Finding optimal plans for multiple teams of robots through a mediator: A logic-based approach.,2013,Esra Erdem 0001 & Volkan Patoglu & Zeynep Gozen Saribatur & Peter Schüller & Tansel Uras,journals/tplp/ErdemPSSU13,https://doi.org/10.1017/S1471068413000525,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
186,Experimenting with robotic intra-logistics domains.,2018,Martin Gebser & Philipp Obermeier & Thomas Otto & Torsten Schaub & Orkunt Sabuncu & Van Nguyen & Tran Cao Son,journals/tplp/GebserOOS18,https://doi.org/10.1017/S1471068418000200,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
135,Iterative Controller Synthesis for Multirobot System.,2020,Hao Shi & Rui Li & Wanwei Liu & Wei Dong 0006 & Ge Zhou,journals/tr/ShiLLDZ20,https://doi.org/10.1109/TR.2020.2979873,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
136,A Moment Approach to Positioning Accuracy Reliability Analysis for Industrial Robots.,2020,Jinhui Wu & Dequan Zhang & Jie Liu & Xu Han,journals/tr/WuZLH20,https://doi.org/10.1109/TR.2019.2919540,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
128,ROSF: Leveraging Information Retrieval and Supervised Learning for Recommending Code Snippets.,2019,He Jiang 0001 & Liming Nie & Zeyi Sun & Zhilei Ren & Weiqiang Kong & Tao Zhang 0001 & Xiapu Luo,journals/tsc/JiangNSRKZL19,https://doi.org/10.1109/TSC.2016.2592909,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,No,,
225,ROS and Rosbridge: roboticists out of the loop.,2012,Christopher Crick & Graylin Jay & Sarah Osentoski & Odest Chadwicke Jenkins,conf/hri/CrickJOJ12,https://doi.org/10.1145/2157689.2157846,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
226,A Study on ROS Vulnerabilities and Countermeasure.,2017,Se-Yeon Jeong & I-Ju Choi & Yeong-Jin Kim & Yong-Min Shin & Jeong-Hun Han & Goo-Hong Jung & Kyoung-Gon Kim,conf/hri/JeongCKSHJK17,https://doi.org/10.1145/3029798.3038437,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,"This is just 2 pages hinting about some security-oriented solutions, no SE for sure."
227,Facial Expression Synthesis on Robots: An ROS Module.,2015,Maryam Moosaei & Cory J. Hayes & Laurel D. Riek,conf/hri/MoosaeiHR15,https://doi.org/10.1145/2701973.2702053,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
228,AEROSTABILES: A new approach to HRI researches.,2015,David St-Onge & Nicolas Reeves & Philippe Giguère & Inna Sharf & Gregory Dudek & Ioannis M. Rekleitis & Pierre-Yves Brèches & Patrick Abouzakhm & Philippe Babin,conf/hri/St-OngeRGSDRBAB15,https://doi.org/10.1145/2701973.2702095,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
230,Automatic configuration of ROS applications for near-optimal performance.,2016,José Cano & Alejandro Bordallo & Vijay Nagarajan & Subramanian Ramamoorthy & Sethu Vijayakumar,conf/iros/CanoBNRV16,https://doi.org/10.1109/IROS.2016.7759347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
231,Semantically grounded stream reasoning integrated with ROS.,2013,Fredrik Heintz,conf/iros/Heintz13,https://doi.org/10.1109/IROS.2013.6697217,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
232,An Extrinsic Dexterity Approach to the IROS 2018 Fan Robotic Challenge.,2018,Jennifer Kwiatkowski & Jean-Philippe Roberge & Nicholas A. Nadeau & Louis L'Ecuyer-Lapierre & Vincent Duchaine,conf/iros/KwiatkowskiRNLD18,https://doi.org/10.1109/IROS.2018.8594224,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
233,Application-level security for ROS-based applications.,2016,Bernhard Dieber & Severin Kacianka & Stefan Rass & Peter Schartner,conf/iros/DieberKRS16,https://doi.org/10.1109/IROS.2016.7759659,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
235,Implementation of Augmented Teleoperation System Based on Robot Operating System (ROS).,2018,Donghyeon Lee & Young Soo Park,conf/iros/LeeP18,https://doi.org/10.1109/IROS.2018.8594482,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
236,ROS Reality: A Virtual Reality Framework Using Consumer-Grade Hardware for ROS-Enabled Robots.,2018,David Whitney & Eric Rosen & Daniel Ullman 0002 & Elizabeth Phillips & Stefanie Tellex,conf/iros/WhitneyRUPT18,https://doi.org/10.1109/IROS.2018.8593513,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
237,Generic sensor fusion package for ROS.,2015,Denise Ratasich & Bernhard Frömel & Oliver Höftberger & Radu Grosu,conf/iros/RatasichFHG15,https://doi.org/10.1109/IROS.2015.7353387,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
238,Rapid Trajectory optimization Using C-FROST with Illustration on a Cassie-Series Dynamic Walking Biped.,2019,Ayonga Hereid & Omar Harib & Ross Hartley & Yukai Gong & Jessy W. Grizzle,conf/iros/HereidHHGG19,https://doi.org/10.1109/IROS40897.2019.8968056,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
239,FROST∗: Fast robot optimization and simulation toolkit.,2017,Ayonga Hereid & Aaron D. Ames,conf/iros/HereidA17,https://doi.org/10.1109/IROS.2017.8202230,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
240,Scanning the Internet for ROS: A View of Security in Robotics Research.,2019,Nicholas DeMarinis & Stefanie Tellex & Vasileios P. Kemerlis & George Dimitri Konidaris & Rodrigo Fonseca,conf/icra/DeMarinisTKKF19,https://doi.org/10.1109/ICRA.2019.8794451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
241,An integrated model-based diagnosis and repair architecture for ROS-based robot systems.,2013,Safdar Zaman & Gerald Steinbauer & Johannes Maurer & Peter Lepej & Suzana Uran,conf/icra/ZamanSMLU13,https://doi.org/10.1109/ICRA.2013.6630618,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
243,A ROS Gazebo plugin to simulate ARVA sensors.,2020,Jonathan Cacace & Nicola Mimmo & Lorenzo Marconi,conf/icra/CacaceMM20,https://doi.org/10.1109/ICRA40945.2020.9196914,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,NO,
244,ROS4iOS: Native ROS development on iOS devices.,2014,Ronan Chauvin & François Ferland & Dominic Létourneau & François Michaud,conf/icra/ChauvinFLM14,https://doi.org/10.1109/ICRA.2014.6907138,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
245,Brain-Computer Interface Meets ROS: A Robotic Approach to Mentally Drive Telepresence Robots.,2018,Gloria Beraldo & Morris Antonello & Andrea Cimolato & Emanuele Menegatti & Luca Tonin,conf/icra/BeraldoACMT18,https://doi.org/10.1109/ICRA.2018.8460578,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
246,ROS2D: Image feature detector using rank order statistics.,2017,Khalid Yousif & Yuichi Taguchi & Srikumar Ramalingam & Alireza Bab-Hadiashar,conf/icra/YousifTRB17,https://doi.org/10.1109/ICRA.2017.7989524,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
247,RGMP-ROS: A real-time ROS architecture of hybrid RTOS and GPOS on multi-core processor.,2014,Hongxing Wei & Zhen Huang & Qiang Yu & Miao Liu & Yong Guan & Jindong Tan,conf/icra/WeiHYLGT14,https://doi.org/10.1109/ICRA.2014.6907205,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
248,ROS commander (ROSCo): Behavior creation for home robots.,2013,Hai Nguyen & Matei T. Ciocarlie & Kaijen Hsiao & Charles C. Kemp,conf/icra/NguyenCHK13,https://doi.org/10.1109/ICRA.2013.6630616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
249,The Design and Evolution of the eROSI Robot.,2007,Maxwell Walter & Monica Anderson & Ian T. Burt & Nikolaos Papanikolopoulos,conf/icra/WalterABP07,https://doi.org/10.1109/ROBOT.2007.363925,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
250,ROSlink: Interfacing legacy systems with ROS.,2013,Fabio Dalla Libera & Hiroshi Ishiguro,conf/icra/LiberaI13,https://doi.org/10.1109/ICRA.2013.6630617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
251,OpenRoACH: A Durable Open-Source Hexapedal Platform with Onboard Robot Operating System (ROS).,2019,Liyu Wang & Yuxiang Yang & Gustavo Correa & Konstantinos Karydis & Ronald S. Fearing,conf/icra/WangYCKF19,https://doi.org/10.1109/ICRA.2019.8794042,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
252,Optical Fiber-Based Sensor for Assessing Electric Current in Unmanned Aerial Vehicles with ROS Interface.,2018,Felipe S. Delgado & Marco A. Juca & André L. M. Marcato & Alexandre Bessa dos Santos,conf/icra/DelgadoJMS18,https://doi.org/10.1109/ICRA.2018.8461144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
253,ROS-based online robot programming for remote education and training.,2015,Gustavo A. Casañ & Enric Cervera & Amine Abou Moughlbay & Jaime Alemany & Philippe Martinet,conf/icra/CasanCMAM15,https://doi.org/10.1109/ICRA.2015.7140055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
254,The Affordance Template ROS package for robot task programming.,2015,Stephen Hart & Paul Dinh & Kimberly A. Hambuchen,conf/icra/HartDH15,https://doi.org/10.1109/ICRA.2015.7140073,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
255,CartesI/O: A ROS Based Real-Time Capable Cartesian Control Framework.,2019,Arturo Laurenzi & Enrico Mingo Hoffman & Luca Muratore & Nikos G. Tsagarakis,conf/icra/LaurenziHMT19,https://doi.org/10.1109/ICRA.2019.8794464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
256,Powering the world's robots - 10 years of ROS.,2017,Robert D. Merrifield & Anton Deguet & Guang-Zhong Yang,journals/scirobotics/MerrifieldDY17,https://doi.org/10.1126/scirobotics.aar1868,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
257,ROSLab: Sharing ROS Code Interactively With Docker and JupyterLab.,2019,Enric Cervera & Angel P. del Pobil,journals/ram/CerveraP19,https://doi.org/10.1109/MRA.2019.2916286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
258,Middleware Interoperability for Robotics: A ROS-YARP Framework.,2016,Miguel Aragão & Plinio Moreno & Alexandre Bernardino,journals/firai/AragaoMB16,https://doi.org/10.3389/frobt.2016.00064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
259,Editorial: Advances in Soft Robotics Based on Outputs From IROS 2018.,2020,Concepción A. Monje & Cecilia Laschi,journals/firai/MonjeL20,https://doi.org/10.3389/frobt.2020.00124,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
260,YARP-ROS Inter-Operation in a 2D Navigation Task.,2018,Marco Randazzo & Andrea Ruzzenenti & Lorenzo Natale,journals/firai/RandazzoRN18,https://doi.org/10.3389/frobt.2018.00005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
261,Quantitative and Qualitative Evaluation of ROS-Enabled Local and Global Planners in 2D Static Environments.,2020,Alexandros Filotheou & Emmanouil G. Tsardoulias & Antonis G. Dimitriou & Andreas L. Symeonidis & Loukas Petrou,journals/jirs/FilotheouTDSP20,https://doi.org/10.1007/s10846-019-01086-y,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
262,Development and Experimental Tests of a ROS Multi-agent Structure for Autonomous Surface Vehicles.,2018,Giuseppe Conte & David Scaradozzi & Daniele Mannocchi & Paolo Raspa & Luca Panebianco & Laura Screpanti,journals/jirs/ConteSMRPS18,https://doi.org/10.1007/s10846-017-0700-9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
263,Integrating Arduino-Based Educational Mobile Robots in ROS.,2015,André G. Araújo & David Portugal & Micael S. Couceiro & Rui P. Rocha,journals/jirs/AraujoPCR15,https://doi.org/10.1007/s10846-013-0007-4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
265,ROSA: Robust Salient Object Detection against Adversarial Attacks.,2019,Haofeng Li & Guanbin Li & Yizhou Yu,journals/corr/abs-1905-03434,http://arxiv.org/abs/1905.03434,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
266,FROST: Faster and more Robust One-shot Semi-supervised Training.,2020,Helena E. Liu & Leslie N. Smith,journals/corr/abs-2011-09471,https://arxiv.org/abs/2011.09471,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
267,ROS Navigation Tuning Guide.,2017,Kaiyu Zheng,journals/corr/Zheng17b,http://arxiv.org/abs/1706.09068,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
268,Robots that Sync and Swarm: A Proof of Concept in ROS 2.,2019,Agata Gniewek & Michal Barcis & Christian Bettstetter,journals/corr/abs-1903-06440,http://arxiv.org/abs/1903.06440,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
269,A ROS-based Software Framework for the NimbRo-OP Humanoid Open Platform.,2018,Philipp Allgeuer & Max Schwarz & Julio Pastrana & Sebastian Schüller & Marcell Missura & Sven Behnke,journals/corr/abs-1809-11051,http://arxiv.org/abs/1809.11051,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
270,Real-World Modeling of a Pathfinding Robot Using Robot Operating System (ROS).,2018,Sayyed Jaffar Ali Raza & Nitish A. Gupta & Nisarg Chitaliya & Gita Reese Sukthankar,journals/corr/abs-1802-10138,http://arxiv.org/abs/1802.10138,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
271,Resolution of Difficult Pronouns Using the ROSS Method.,2014,Glenn R. Hofford,journals/corr/Hofford14,http://arxiv.org/abs/1411.4109,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
272,Motion Generation Interface of ROS to PODO Software Framework for Wheeled Huamanoid Robot.,2020,Moonyoung Lee & Yujin Heo & Saihim Cho & Hyunsub Park & Jun-Ho Oh,journals/corr/abs-2001-00358,http://arxiv.org/abs/2001.00358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
273,ROS Rescue : Fault Tolerance System for Robot Operating System.,2019,Pushyami Kaveti & Hanumant Singh,journals/corr/abs-1910-01078,http://arxiv.org/abs/1910.01078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
274,ROS: Resource-constrained Oracle Synthesis for Quantum Computers.,2019,Giulia Meuli & Mathias Soeken & Martin Roetteler & Giovanni De Micheli,journals/corr/abs-2005-00211,https://doi.org/10.4204/EPTCS.318.8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
275,MengeROS: a Crowd Simulation Tool for Autonomous Robot Navigation.,2018,Anoop Aroor & Susan L. Epstein & Raj Korpan,journals/corr/abs-1801-08823,http://arxiv.org/abs/1801.08823,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
276,A ROS2 based communication architecture for control in collaborative and intelligent automation systems.,2019,Endre Erös & Martin Dahl & Kristofer Bengtsson & Atieh Hanna & Petter Falkman,journals/corr/abs-1905-09654,http://arxiv.org/abs/1905.09654,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
277,Introduction to ROSS: A New Representational Scheme.,2014,Glenn R. Hofford,journals/corr/Hofford14a,http://arxiv.org/abs/1411.4192,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
278,ROS2Learn: a reinforcement learning framework for ROS 2.,2019,Yue Leire Erro Nuin & Nestor Gonzalez Lopez & Elias Barba Moral & Lander Usategui San Juan & Alejandro Solano Rueda & Victor Mayoral Vilches & Risto Kojcev,journals/corr/abs-1903-06282,http://arxiv.org/abs/1903.06282,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
279,Plantbot: A New ROS-based Robot Platform for Fast Building and Developing.,2018,Liulong Ma & Yibo Gao & ChuanMing Zhu & Yanjie Liu,journals/corr/abs-1804-02687,http://arxiv.org/abs/1804.02687,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
280,A Model-Driven Engineering Approach for ROS using Ontological Semantics.,2016,Stefan Zander & Georg Heppner & Georg Neugschwandtner & Ramez Awad & Marc Essinger & Nadia Ahmed,journals/corr/ZanderHNAEA16,http://arxiv.org/abs/1601.03998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,YES,
281,ROS for Human-Robot Interaction.,2020,Youssef Mohamed & Séverin Lemaignan,journals/corr/abs-2012-13944,https://arxiv.org/abs/2012.13944,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
282,Can ROS be used securely in industry? Red teaming ROS-Industrial.,2020,Víctor Mayoral Vilches & Martin Pinzger 0001 & Stefan Rass & Bernhard Dieber & Endika Gil-Uriarte,journals/corr/abs-2009-08211,https://arxiv.org/abs/2009.08211,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
283,A Short Note on Improved ROSETA.,2017,Hassan Mansour,journals/corr/abs-1710-05961,http://arxiv.org/abs/1710.05961,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NO,
